1075,"ataqie","2015-08-14 03:41:37","2015-08-14 03:41:37",NULL
1076,"dsa","2015-08-21 09:40:25","2015-08-21 09:40:25",NULL
1077,"Pulo Samosir","2015-08-24 04:11:00","2015-08-24 04:11:00",NULL
1078,"das","2015-08-24 04:15:01","2015-08-24 04:15:01",NULL
1079,"adfas","2015-08-25 06:40:32","2015-08-25 06:40:32",NULL
1080,"haha","2015-08-27 06:09:25","2015-08-27 06:09:25",NULL
1081,"wokeh","2015-08-27 07:05:48","2015-08-27 07:05:48",NULL
1082,"dsadsa","2015-08-27 10:44:34","2015-08-27 10:44:34",NULL
1083,"re","2015-08-28 02:38:15","2015-08-28 02:38:15",NULL
1084,"abc","2015-08-31 01:16:02","2015-08-31 01:16:02",NULL
1085,"dasd","2015-08-31 02:43:28","2015-08-31 02:43:28",NULL
1086,"dsadas","2015-08-31 02:51:51","2015-08-31 02:51:51",NULL
1087,"","2015-09-02 09:14:26","2015-09-02 09:14:26",NULL
1088,"ushfud","2015-09-15 08:58:46","2015-09-15 08:58:46",NULL
1089,"Handsome","2015-09-17 02:47:50","2015-09-17 02:47:50",NULL
1090,"Beauty Handsome","2015-09-17 03:51:10","2015-09-17 03:51:10",NULL
1091,"asada","2015-09-17 10:48:14","2015-09-17 10:48:14",NULL
1092,"singaporetags","2015-09-18 02:45:35","2015-09-18 02:45:35",NULL
1093,"From bestfriend to couple","2015-09-25 07:15:38","2015-09-25 07:15:38",NULL
1094,"bro","2015-10-02 10:52:51","2015-10-02 10:52:51",NULL
1095," sis","2015-10-02 10:52:51","2015-10-02 10:52:51",NULL
1096,"FSDFSD","2015-10-06 03:41:13","2015-10-06 03:41:13",NULL
1097,"fsdfsfdfdsfds","2015-10-07 04:56:42","2015-10-07 04:56:42",NULL
1098,"test by qa","2015-10-12 06:24:48","2015-10-12 06:24:48",NULL
1099,"All","2015-10-13 02:55:44","2015-10-13 02:55:44",NULL
1100,"dfgdfg","2015-10-13 03:40:57","2015-10-13 03:40:57",NULL
1101,"f","2015-10-13 03:42:43","2015-10-13 03:42:43",NULL
1102," Romantic","2015-10-13 04:19:45","2015-10-13 04:19:45",NULL
1103,"bridestory","2015-11-05 04:33:37","2015-11-05 04:33:37",NULL
1104,"wedding","2015-11-05 04:33:37","2015-11-05 04:33:37",NULL
1105,"ceremonial","2015-11-05 04:33:37","2015-11-05 04:33:37",NULL
1106,"pernikahan dini","2015-11-05 05:55:33","2015-11-05 05:55:33",NULL
1107,"tesss","2015-11-05 06:01:46","2015-11-05 06:01:46",NULL
1108,"batman","2015-11-05 09:05:02","2015-11-05 09:05:02",NULL
1109,"superman","2015-11-05 09:05:02","2015-11-05 09:05:02",NULL
1110,"wanderlust","2015-11-06 03:09:10","2015-11-06 03:09:10",NULL
1111,"Instagram","2015-11-07 17:12:45","2015-11-07 17:12:45",NULL
1112,"Instagram for business","2015-11-07 17:12:45","2015-11-07 17:12:45",NULL
1113,"Marketing tips","2015-11-07 17:12:45","2015-11-07 17:12:45",NULL
1114,"Social media for business","2015-11-07 17:12:45","2015-11-07 17:12:45",NULL
1115,"Business tips","2015-11-07 17:12:45","2015-11-07 17:12:45",NULL
1116,"Bridestory Platform","2015-11-07 17:30:58","2015-11-07 17:30:58",NULL
1117,"Pricelist update","2015-11-07 17:30:58","2015-11-07 17:30:58",NULL
1118,"Pricelist","2015-11-07 17:30:58","2015-11-07 17:30:58",NULL
1119,"Tips","2015-11-07 17:30:58","2015-11-07 17:30:58",NULL
1120,"Platform Insider","2015-11-07 17:30:58","2015-11-07 17:30:58",NULL
1121,"ootd","2015-11-09 04:02:10","2015-11-09 04:02:10",NULL
1122,"blog","2015-11-09 04:10:31","2015-11-09 04:10:31",NULL
1123,"monday","2015-11-09 04:58:32","2015-11-09 04:58:32",NULL
1124,"bag","2015-11-09 05:15:15","2015-11-09 05:15:15",NULL
1125,"Price list","2015-11-09 06:06:32","2015-11-09 06:06:32",NULL
1126,"Price list update","2015-11-09 06:06:32","2015-11-09 06:06:32",NULL
1127,"Bridestory for Business","2015-11-09 06:06:32","2015-11-09 06:06:32",NULL
1128,"Business Blog","2015-11-09 06:06:32","2015-11-09 06:06:32",NULL
1129,"Review","2015-11-09 06:18:20","2015-11-09 06:18:20",NULL
1130,"Negative review","2015-11-09 06:18:20","2015-11-09 06:18:20",NULL
1131,"Client relations","2015-11-09 06:18:20","2015-11-09 06:18:20",NULL
1132,"Client relations tips","2015-11-09 06:18:20","2015-11-09 06:18:20",NULL
1133,"Life","2015-11-09 06:42:20","2015-11-09 06:42:20",NULL
1134,"Request for review","2015-11-09 06:54:29","2015-11-09 06:54:29",NULL
1135,"Leads","2015-11-09 07:12:13","2015-11-09 07:12:13",NULL
1136,"Booking","2015-11-09 07:12:13","2015-11-09 07:12:13",NULL
1137,"Social media","2015-11-09 07:24:45","2015-11-09 07:24:45",NULL
1138,"Effective marketing","2015-11-09 07:24:45","2015-11-09 07:24:45",NULL
1139,"branding","2015-11-09 07:34:37","2015-11-09 07:34:37",NULL
1140,"Wedding trend","2015-11-09 09:58:57","2015-11-09 09:58:57",NULL
1141,"Bogor","2015-11-23 06:10:57","2015-11-23 06:10:57",NULL
1142," Simple","2015-11-23 06:10:57","2015-11-23 06:10:57",NULL
1143," Nature","2015-11-23 06:10:58","2015-11-23 06:10:58",NULL
1144,"green","2015-11-23 06:18:46","2015-11-23 06:18:46",NULL
1145,"white","2015-11-23 06:18:46","2015-11-23 06:18:46",NULL
1146,"Bandung","2015-11-23 06:58:24","2015-11-23 06:58:24",NULL
1147," Surabaya","2015-11-23 06:58:24","2015-11-23 06:58:24",NULL
1148,"asdasd","2015-11-23 09:14:44","2015-11-23 09:14:44",NULL
1149,"desember ","2015-12-01 09:44:35","2015-12-01 09:44:35",NULL
1150,"lavine dress","2015-12-04 03:51:42","2015-12-04 03:51:42",NULL
1151," Vendor","2015-12-08 06:50:56","2015-12-08 06:50:56",NULL
1152,"Entertainment","2015-12-08 06:50:57","2015-12-08 06:50:57",NULL
1153,"Lombok","2015-12-11 08:48:37","2015-12-11 08:48:37",NULL
1155,"Latest trend","2015-12-17 07:54:49","2015-12-17 07:54:49",NULL
1156," bride","2016-01-26 08:16:25","2016-01-26 08:16:25",NULL
1157," groom","2016-01-26 08:16:25","2016-01-26 08:16:25",NULL
1158," outdoor","2016-01-26 08:16:25","2016-01-26 08:16:25",NULL
1159," valley","2016-01-26 08:16:25","2016-01-26 08:16:25",NULL
1160," malang","2016-01-26 08:16:25","2016-01-26 08:16:25",NULL
